ImageID,ans,type
../input/data/train/images/003357_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/005489_female_Asian_43/normal.jpg,211,train
../input/data/train/images/001444_male_Asian_60/mask5.jpg,002,val
../input/data/train/images/003639_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005052_male_Asian_46/mask4.jpg,001,train
../input/data/train/images/003636_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/000077_male_Asian_59/mask2.jpg,001,val
../input/data/train/images/003538_male_Asian_51/normal.jpg,201,train
../input/data/train/images/004311_female_Asian_55/incorrect_mask.jpg,111,train
../input/data/train/images/006422_female_Asian_20/mask1.jpg,010,val
../input/data/train/images/000655_male_Asian_53/normal.jpg,201,val
../input/data/train/images/006177_female_Asian_19/incorrect_mask.png,110,train
../input/data/train/images/004363_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006090_male_Asian_19/normal.jpg,200,val
../input/data/train/images/004239_female_Asian_60/mask2.jpg,012,val
../input/data/train/images/001717_male_Asian_56/incorrect_mask.jpg,101,train
../input/data/train/images/003427_female_Asian_52/normal.jpg,211,train
../input/data/train/images/004239_female_Asian_60/normal.jpg,212,val
../input/data/train/images/004266_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001631_female_Asian_58/normal.jpg,211,train
../input/data/train/images/004241_male_Asian_60/normal.jpg,202,val
../input/data/train/images/006375_male_Asian_19/mask5.jpg,000,train
../input/data/train/images/006553_female_Asian_20/incorrect_mask.jpeg,110,val
../input/data/train/images/001018_female_Asian_25/normal.jpg,210,train
../input/data/train/images/005018_female_Asian_49/mask1.jpg,011,train
../input/data/train/images/001494_male_Asian_60/mask3.jpg,002,val
../input/data/train/images/006522_female_Asian_19/incorrect_mask.jpeg,110,train
../input/data/train/images/006397_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/005286_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/004333_male_Asian_57/normal.jpg,201,val
../input/data/train/images/001097_female_Asian_39/incorrect_mask.jpg,111,val
../input/data/train/images/004291_female_Asian_60/normal.jpg,212,val
../input/data/train/images/001217_female_Asian_25/mask5.jpg,010,val
../input/data/train/images/001920_female_Asian_60/normal.jpg,212,val
../input/data/train/images/004380_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004096_male_Asian_60/normal.jpg,202,val
../input/data/train/images/000512_female_Asian_55/incorrect_mask.jpg,111,train
../input/data/train/images/001133_male_Asian_56/normal.jpg,201,train
../input/data/train/images/001635_male_Asian_45/incorrect_mask.jpg,101,train
../input/data/train/images/000696_female_Asian_58/incorrect_mask.jpg,111,train
../input/data/train/images/000609_male_Asian_57/normal.jpg,201,train
../input/data/train/images/004321_female_Asian_59/incorrect_mask.jpg,111,val
../input/data/train/images/003074_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/005123_female_Asian_54/mask3.jpg,011,val
../input/data/train/images/001302_female_Asian_20/incorrect_mask.jpg,110,train
../input/data/train/images/003011_female_Asian_19/normal.jpg,210,val
../input/data/train/images/001104_female_Asian_58/incorrect_mask.jpg,111,val
../input/data/train/images/000754_female_Asian_50/mask1.jpg,011,train
../input/data/train/images/004085_female_Asian_60/normal.jpg,212,val
../input/data/train/images/003703_female_Asian_55/mask4.jpg,011,train
../input/data/train/images/004356_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001586_female_Asian_18/mask3.jpg,010,val
../input/data/train/images/004284_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003501_male_Asian_56/incorrect_mask.jpg,101,val
../input/data/train/images/001433_male_Asian_52/mask2.jpg,001,val
../input/data/train/images/004282_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003786_female_Asian_45/normal.jpg,211,train
../input/data/train/images/001417_male_Asian_58/incorrect_mask.jpg,101,train
../input/data/train/images/003845_female_Asian_56/incorrect_mask.jpg,111,val
../input/data/train/images/005270_male_Asian_20/normal.jpg,200,train
../input/data/train/images/003772_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/003798_female_Asian_50/normal.jpg,211,train
../input/data/train/images/004356_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004480_female_Asian_58/normal.jpg,211,val
../input/data/train/images/003563_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/006745_male_Asian_19/incorrect_mask.jpg,100,train
../input/data/train/images/006135_male_Asian_19/incorrect_mask.png,100,train
../input/data/train/images/001101_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/003488_male_Asian_50/incorrect_mask.jpg,101,val
../input/data/train/images/003535_male_Asian_52/normal.jpg,201,train
../input/data/train/images/000652_female_Asian_58/mask3.jpg,011,train
../input/data/train/images/001537_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/003017_female_Asian_19/incorrect_mask.jpg,110,train
../input/data/train/images/001082_female_Asian_51/mask2.jpg,011,train
../input/data/train/images/003533_male_Asian_59/incorrect_mask.jpg,101,train
../input/data/train/images/003427_female_Asian_52/incorrect_mask.jpg,111,train
../input/data/train/images/006237_male_Asian_19/mask4.jpg,000,val
../input/data/train/images/003849_male_Asian_57/normal.jpg,201,train
../input/data/train/images/004209_male_Asian_60/normal.jpg,202,train
../input/data/train/images/000546_female_Asian_52/mask3.jpg,011,train
../input/data/train/images/003889_female_Asian_35/mask3.jpg,011,val
../input/data/train/images/006729_male_Asian_19/incorrect_mask.jpg,100,val
../input/data/train/images/003823_male_Asian_48/mask3.jpg,001,train
../input/data/train/images/003026_female_Asian_20/normal.jpg,210,train
../input/data/train/images/001496-1_male_Asian_21/normal.jpg,200,train
../input/data/train/images/003769_female_Asian_60/normal.jpg,212,val
../input/data/train/images/000514_female_Asian_59/mask5.jpg,011,train
../input/data/train/images/001720_female_Asian_18/normal.jpg,210,train
../input/data/train/images/001120_female_Asian_28/normal.jpg,210,train
../input/data/train/images/003593_male_Asian_58/mask1.jpg,001,train
../input/data/train/images/003440_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001038_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005088_female_Asian_29/mask4.jpg,010,train
../input/data/train/images/004420_female_Asian_32/mask1.jpg,011,train
../input/data/train/images/004094_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/004332_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/001063_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/004285_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/005418_male_Asian_60/normal.jpg,202,train
../input/data/train/images/006441_female_Asian_18/incorrect_mask.jpg,110,val
../input/data/train/images/004476_female_Asian_60/normal.jpg,212,train
../input/data/train/images/004393_male_Asian_60/normal.jpg,202,val
../input/data/train/images/004362_female_Asian_58/mask1.jpg,011,train
../input/data/train/images/004266_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001573_female_Asian_34/incorrect_mask.jpg,111,val
../input/data/train/images/006421_female_Asian_18/incorrect_mask.jpg,110,val
../input/data/train/images/005007_female_Asian_56/incorrect_mask.jpg,111,train
../input/data/train/images/006235_male_Asian_20/normal.png,200,train
../input/data/train/images/003032_female_Asian_20/normal.jpg,210,train
../input/data/train/images/004280_male_Asian_60/normal.jpg,202,val
../input/data/train/images/003601_male_Asian_55/incorrect_mask.jpg,101,train
../input/data/train/images/006921_male_Asian_19/normal.jpg,200,train
../input/data/train/images/003636_male_Asian_60/normal.jpg,202,train
../input/data/train/images/003113_female_Asian_20/mask5.jpg,010,val
../input/data/train/images/003734_male_Asian_55/normal.jpg,201,train
../input/data/train/images/001040_male_Asian_30/normal.jpg,201,train
../input/data/train/images/001320_male_Asian_26/mask1.jpg,000,train
../input/data/train/images/003571_male_Asian_60/mask4.jpg,002,train
../input/data/train/images/005281_male_Asian_22/normal.jpg,200,train
../input/data/train/images/001745_female_Asian_47/incorrect_mask.jpg,111,val
../input/data/train/images/003742_female_Asian_60/mask4.jpg,012,train
../input/data/train/images/001792_male_Asian_26/incorrect_mask.jpg,100,train
../input/data/train/images/001581_female_Asian_60/normal.jpg,212,train
../input/data/train/images/000825_male_Asian_53/incorrect_mask.jpg,101,val
../input/data/train/images/003819_female_Asian_50/incorrect_mask.jpg,111,train
../input/data/train/images/004285_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001472_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003718_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/001598_female_Asian_60/normal.jpg,212,val
../input/data/train/images/005515_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/004249_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/003554_female_Asian_59/mask1.jpg,011,train
../input/data/train/images/000668_female_Asian_53/incorrect_mask.jpg,111,train
../input/data/train/images/006456_female_Asian_18/incorrect_mask.jpg,110,train
../input/data/train/images/003535_male_Asian_52/mask2.jpg,001,train
../input/data/train/images/003534_male_Asian_54/mask1.jpg,001,train
../input/data/train/images/001394_male_Asian_25/mask2.jpg,000,val
../input/data/train/images/001486_female_Asian_60/mask2.jpg,012,train
../input/data/train/images/001522_female_Asian_26/mask2.jpg,010,val
../input/data/train/images/003528_male_Asian_60/mask3.jpg,002,train
../input/data/train/images/005441_male_Asian_50/normal.jpg,201,val
../input/data/train/images/004466_male_Asian_60/normal.jpg,202,val
../input/data/train/images/001793_female_Asian_25/incorrect_mask.jpg,110,val
../input/data/train/images/001056_female_Asian_25/mask4.jpg,010,train
../input/data/train/images/001471_female_Asian_60/incorrect_mask.jpg,112,val
../input/data/train/images/004354_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001899_male_Asian_50/incorrect_mask.jpg,101,train
../input/data/train/images/004398_male_Asian_60/normal.jpg,202,val
../input/data/train/images/004324_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001631_female_Asian_58/incorrect_mask.jpg,111,train
../input/data/train/images/003798_female_Asian_50/incorrect_mask.jpg,111,train
../input/data/train/images/005092_male_Asian_52/normal.jpg,201,train
../input/data/train/images/000678_female_Asian_52/normal.jpg,211,train
../input/data/train/images/004490_male_Asian_21/mask3.jpg,000,val
../input/data/train/images/001326_male_Asian_25/mask1.jpg,000,train
../input/data/train/images/001829_male_Asian_24/mask5.jpg,000,val
../input/data/train/images/004290_female_Asian_60/mask5.jpg,012,train
../input/data/train/images/006104_male_Asian_18/mask4.jpg,000,val
../input/data/train/images/001597_male_Asian_60/mask5.jpg,002,val
../input/data/train/images/005269_male_Asian_21/normal.jpg,200,val
../input/data/train/images/004023_male_Asian_59/mask5.jpg,001,train
../input/data/train/images/001568_male_Asian_60/incorrect_mask.jpg,102,val
../input/data/train/images/003860_male_Asian_54/mask4.jpg,001,train
../input/data/train/images/003764_female_Asian_49/incorrect_mask.jpg,111,val
../input/data/train/images/005441_male_Asian_50/incorrect_mask.jpg,101,val
../input/data/train/images/005130_female_Asian_29/normal.jpg,210,train
../input/data/train/images/000782_female_Asian_58/normal.jpg,211,train
../input/data/train/images/004478_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004384_female_Asian_60/normal.jpg,212,train
../input/data/train/images/006611_male_Asian_20/mask5.jpeg,000,train
../input/data/train/images/000786_female_Asian_50/incorrect_mask.jpg,111,train
../input/data/train/images/004076_female_Asian_54/normal.jpg,211,train
../input/data/train/images/006626_male_Asian_19/normal.jpg,200,train
../input/data/train/images/005266_male_Asian_22/mask3.jpg,000,train
../input/data/train/images/003551_female_Asian_34/mask3.jpg,011,train
../input/data/train/images/003390_female_Asian_20/incorrect_mask.jpg,110,val
../input/data/train/images/005461_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001499_female_Asian_23/normal.jpg,210,train
../input/data/train/images/004218_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/003371_female_Asian_19/normal.jpg,210,train
../input/data/train/images/004477_female_Asian_60/mask2.jpg,012,val
../input/data/train/images/000344_female_Asian_57/incorrect_mask.jpg,111,val
../input/data/train/images/005073_female_Asian_35/mask1.jpg,011,train
../input/data/train/images/001543_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/004288_female_Asian_60/normal.jpg,212,val
../input/data/train/images/001141_male_Asian_23/normal.jpg,200,train
../input/data/train/images/001051_female_Asian_25/mask3.jpg,010,train
../input/data/train/images/004312_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/006947_male_Asian_19/mask3.jpg,000,val
../input/data/train/images/001503_male_Asian_27/normal.jpg,200,train
../input/data/train/images/006379_male_Asian_19/normal.jpg,200,train
../input/data/train/images/000814_male_Asian_56/normal.jpg,201,val
../input/data/train/images/005211_male_Asian_22/normal.jpg,200,train
../input/data/train/images/004314_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001106_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001918_male_Asian_50/incorrect_mask.jpg,101,train
../input/data/train/images/004317_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/001715_male_Asian_43/mask4.jpg,001,val
../input/data/train/images/005007_female_Asian_56/normal.jpg,211,train
../input/data/train/images/004212_female_Asian_59/normal.jpg,211,train
../input/data/train/images/004089_female_Asian_60/normal.jpg,212,train
../input/data/train/images/001047_male_Asian_60/normal.jpg,202,train
../input/data/train/images/005071_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/004480_female_Asian_58/incorrect_mask.jpg,111,val
../input/data/train/images/006522_female_Asian_19/normal.jpeg,210,train
../input/data/train/images/001517_female_Asian_60/mask3.jpg,012,train
../input/data/train/images/005417_female_Asian_43/mask2.jpg,011,val
../input/data/train/images/001648_male_Asian_50/normal.jpg,201,train
../input/data/train/images/006456_female_Asian_18/normal.jpg,210,train
../input/data/train/images/000348_male_Asian_58/normal.jpg,201,train
../input/data/train/images/003508-1_female_Asian_60/incorrect_mask.jpg,112,train
../input/data/train/images/001716_male_Asian_27/normal.jpg,200,train
../input/data/train/images/000593_female_Asian_58/mask5.jpg,011,val
../input/data/train/images/006235_male_Asian_20/incorrect_mask.png,100,train
../input/data/train/images/001003_male_Asian_24/mask5.jpg,000,val
../input/data/train/images/005026_male_Asian_60/mask1.jpg,002,train
../input/data/train/images/006504_female_Asian_20/mask4.jpeg,010,train
../input/data/train/images/001120_female_Asian_28/incorrect_mask.jpg,110,train
../input/data/train/images/004252_male_Asian_60/normal.jpg,202,train
../input/data/train/images/001920_female_Asian_60/mask1.jpg,012,train
../input/data/train/images/001043_male_Asian_60/mask2.jpg,002,train
../input/data/train/images/001418_male_Asian_59/normal.jpg,201,train
../input/data/train/images/005026_male_Asian_60/incorrect_mask.jpg,102,train
../input/data/train/images/005240_male_Asian_18/mask4.jpg,000,train
../input/data/train/images/001517_female_Asian_60/mask2.jpg,012,val
